Start time,Duration,User,Location,Call type,Direction,Calling number,Called number,Calling display,Called display,Correlation ID,Related reason,User type,Answered,Answer indicator,Call outcome,Call outcome reason,Call Recording Result,Call Recording Trigger,_day
2026-08-23 20:50:06,774,Jamie Ortiz,Singapore,SIP_INBOUND,TERMINATING,+155509969,+13125551007,+155509969,Jamie Ortiz,rnd-898-7,Deflection,User,True,No,Success,Success,,always,2026-08-23
2026-08-12 05:42:00,656,Riley Park,London,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551006,Jordan Lee,Riley Park,rnd-899-7,CallQueue,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-12
2026-08-25 23:06:57,575,Alex Morgan,London,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551002,Casey Rivera,Sam Chen,rnd-900-7,HuntGroup,HuntGroup,True,No,Success,Success,,always,2026-08-25
2026-08-24 06:46:41,1568,Riley Park,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551008,Taylor Brooks,Priya Nair,rnd-901-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,,2026-08-24
2026-08-11 03:41:19,1640,Morgan Quinn,Singapore,SIP_INBOUND,TERMINATING,+155509914,+13125551005,+155509914,Morgan Quinn,rnd-902-7,,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-11
2026-08-26 23:33:31,284,Taylor Brooks,Denver,SIP_MOBILE,ORIGINATING,+13125551003,+155509916,Taylor Brooks,+155509916,rnd-903-7,CallQueue,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-26
2026-08-20 17:43:30,927,Priya Nair,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551009,Taylor Brooks,Marcus Webb,rnd-904-7,CallForwardNoAnswer,User,True,No,Success,Success,,always-pause-resume,2026-08-20
2026-08-30 11:35:39,1217,Taylor Brooks,Denver,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551003,Jamie Ortiz,Taylor Brooks,rnd-905-7,ConsultativeTransfer,AutomatedAttendantVideo,True,No,Success,Success,,always-pause-resume,2026-08-30
2026-08-15 12:12:16,1044,Alex Morgan,Singapore,SIP_MOBILE,ORIGINATING,+13125551000,+155509976,Alex Morgan,+155509976,rnd-906-7,SimultaneousRingPersonal,User,True,No,Success,Success,,always-pause-resume,2026-08-15
2026-08-25 01:30:15,1498,Alex Morgan,London,SIP_NATIONAL,ORIGINATING,+13125551000,+155509948,Alex Morgan,+155509948,rnd-907-7,ConsultativeTransfer,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-25
2026-08-20 18:50:50,815,Priya Nair,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551002,Marcus Webb,Sam Chen,rnd-908-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-20
2026-08-14 10:27:20,2101,Jordan Lee,London,SIP_INBOUND,ORIGINATING,+155509913,+13125551001,+155509913,Jordan Lee,rnd-909-7,CallForwardNoAnswer,User,True,No,Success,Success,,,2026-08-14
2026-08-11 20:57:12,1286,Alex Morgan,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551005,Alex Morgan,Morgan Quinn,rnd-910-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-11
2026-08-31 18:55:04,1115,Priya Nair,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551007,+13125551000,Jamie Ortiz,Alex Morgan,rnd-911-7,CallForwardBusy,HuntGroup,True,No,Success,Success,,always-pause-resume,2026-08-31
2026-08-27 19:17:23,60,Alex Morgan,Dallas,SIP_MOBILE,TERMINATING,+13125551000,+155509998,Alex Morgan,+155509998,rnd-912-7,HuntGroup,HuntGroup,True,No,Success,Success,,,2026-08-27
2026-08-11 05:40:07,454,Marcus Webb,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551002,Morgan Quinn,Sam Chen,rnd-913-7,Deflection,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-11
2026-08-17 17:27:39,1803,Marcus Webb,London,SIP_NATIONAL,ORIGINATING,+13125551009,+155509916,Marcus Webb,+155509916,rnd-914-7,CallForwardBusy,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-17
2026-09-03 08:00:50,317,Morgan Quinn,Denver,SIP_INBOUND,ORIGINATING,+155509987,+13125551005,+155509987,Morgan Quinn,rnd-915-7,CallForwardBusy,HuntGroup,True,Yes,Success,Success,success,always-pause-resume,2026-09-03
2026-08-23 17:37:41,968,Riley Park,Denver,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551006,Alex Morgan,Riley Park,rnd-916-7,Deflection,HuntGroup,True,Yes,Success,Success,,always-pause-resume,2026-08-23
2026-08-20 17:54:28,317,Taylor Brooks,London,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551002,Taylor Brooks,Sam Chen,rnd-917-7,,User,True,Yes,Success,Success,success,always-pause-resume,2026-08-20
2026-09-03 23:21:30,2089,Riley Park,Dallas,SIP_NATIONAL,TERMINATING,+13125551006,+155509913,Riley Park,+155509913,rnd-918-7,ConsultativeTransfer,User,False,Yes,Refusal,CallRejected,,always,2026-09-03
2026-09-04 19:12:51,130,Taylor Brooks,Denver,SIP_INBOUND,TERMINATING,+155509983,+13125551003,+155509983,Taylor Brooks,rnd-919-7,Deflection,User,True,Yes,Success,Success,,always-pause-resume,2026-09-04
2026-08-23 12:45:13,272,Priya Nair,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551006,Alex Morgan,Riley Park,rnd-920-7,CallForwardNoAnswer,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-23
2026-08-24 10:57:46,1648,Alex Morgan,Chicago,UNKNOWN,ORIGINATING,+13125551000,+155509958,Alex Morgan,+155509958,rnd-921-7,CallQueue,HuntGroup,True,Yes,Success,Success,success,always,2026-08-24
2026-08-18 23:16:01,70,Taylor Brooks,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551002,Jamie Ortiz,Sam Chen,rnd-922-7,CallForwardNoAnswer,User,True,No,Success,Success,,,2026-08-18
2026-08-31 03:01:46,1417,Casey Rivera,Singapore,SIP_INBOUND,ORIGINATING,+155509996,+13125551004,+155509996,Casey Rivera,rnd-923-7,HuntGroup,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-31
2026-08-21 12:15:05,522,Jamie Ortiz,Chicago,SIP_INBOUND,ORIGINATING,+155509976,+13125551007,+155509976,Jamie Ortiz,rnd-924-7,SimultaneousRingPersonal,User,False,Yes,Refusal,CallRejected,,always-pause-resume,2026-08-21
2026-08-13 01:52:17,1174,Taylor Brooks,Singapore,SIP_MOBILE,TERMINATING,+13125551003,+155509953,Taylor Brooks,+155509953,rnd-925-7,Deflection,CallCenterPremium,True,No,Success,Success,success,always-pause-resume,2026-08-13
2026-08-15 12:32:36,618,Marcus Webb,London,SIP_INBOUND,ORIGINATING,+155509951,+13125551009,+155509951,Marcus Webb,rnd-926-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-15
2026-08-11 22:22:48,1216,Taylor Brooks,Chicago,SIP_INBOUND,ORIGINATING,+155509950,+13125551003,+155509950,Taylor Brooks,rnd-927-7,CallQueue,CallCenterPremium,True,No,Success,Success,,always,2026-08-11
2026-08-17 02:43:06,1988,Marcus Webb,Dallas,SIP_MOBILE,ORIGINATING,+13125551009,+155509941,Marcus Webb,+155509941,rnd-928-7,CallForwardBusy,AutomatedAttendantVideo,True,No,Success,Success,,always,2026-08-17
2026-08-30 20:47:55,1848,Marcus Webb,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551007,Priya Nair,Jamie Ortiz,rnd-929-7,Deflection,CallCenterPremium,True,Yes,Success,Success,,,2026-08-30
2026-08-15 13:14:40,657,Sam Chen,Dallas,SIP_NATIONAL,TERMINATING,+13125551002,+155509976,Sam Chen,+155509976,rnd-930-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,,2026-08-15
2026-08-11 09:42:57,1095,Sam Chen,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551005,Marcus Webb,Morgan Quinn,rnd-931-7,,User,True,No,Success,Success,,always,2026-08-11
2026-09-03 10:53:05,1141,Morgan Quinn,Chicago,SIP_INTERNATIONAL,ORIGINATING,+13125551005,+155509920,Morgan Quinn,+155509920,rnd-932-7,ConsultativeTransfer,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-09-03
2026-08-28 04:18:18,1848,Morgan Quinn,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551003,Casey Rivera,Taylor Brooks,rnd-933-7,CallForwardNoAnswer,CallCenterPremium,False,No,Refusal,CallRejected,,always,2026-08-28
2026-09-04 07:48:13,141,Morgan Quinn,Chicago,SIP_NATIONAL,TERMINATING,+13125551005,+155509921,Morgan Quinn,+155509921,rnd-934-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-09-04
2026-08-14 20:22:37,1902,Casey Rivera,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551006,Marcus Webb,Riley Park,rnd-935-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-08-14
2026-08-17 04:55:32,2195,Jamie Ortiz,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551002,Taylor Brooks,Sam Chen,rnd-936-7,HuntGroup,User,True,Yes,Success,Success,,always-pause-resume,2026-08-17
2026-08-31 14:54:11,999,Marcus Webb,Chicago,SIP_INBOUND,ORIGINATING,+155509999,+13125551009,+155509999,Marcus Webb,rnd-937-7,HuntGroup,CallCenterPremium,True,No,Success,Success,,,2026-08-31
2026-09-04 03:59:44,1626,Riley Park,Singapore,SIP_INBOUND,ORIGINATING,+155509918,+13125551006,+155509918,Riley Park,rnd-938-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always-pause-resume,2026-09-04
2026-08-11 13:30:29,1174,Jordan Lee,London,SIP_INBOUND,TERMINATING,+155509970,+13125551001,+155509970,Jordan Lee,rnd-939-7,HuntGroup,User,True,Yes,Success,Success,,,2026-08-11
2026-08-21 17:23:04,1532,Alex Morgan,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551003,Marcus Webb,Taylor Brooks,rnd-940-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-21
2026-08-10 20:54:17,315,Alex Morgan,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551002,Taylor Brooks,Sam Chen,rnd-941-7,HuntGroup,User,True,No,Success,Success,,always-pause-resume,2026-08-10
2026-08-07 11:17:02,813,Riley Park,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551007,+13125551009,Jamie Ortiz,Marcus Webb,rnd-942-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-07
2026-08-19 06:02:02,2026,Marcus Webb,Denver,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551005,Priya Nair,Morgan Quinn,rnd-943-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-19
2026-08-15 04:01:54,212,Morgan Quinn,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551000,Jordan Lee,Alex Morgan,rnd-944-7,HuntGroup,User,True,Yes,Success,Success,,always-pause-resume,2026-08-15
2026-08-11 22:59:52,1931,Taylor Brooks,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551007,Marcus Webb,Jamie Ortiz,rnd-945-7,CallQueue,HuntGroup,True,Yes,Success,Success,,always-pause-resume,2026-08-11
2026-09-05 01:00:05,2031,Alex Morgan,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551000,Casey Rivera,Alex Morgan,rnd-946-7,CallForwardNoAnswer,HuntGroup,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-09-05
2026-08-21 23:12:22,189,Sam Chen,Dallas,SIP_INBOUND,TERMINATING,+155509918,+13125551002,+155509918,Sam Chen,rnd-947-7,CallForwardBusy,CallCenterPremium,False,Yes-PostRedirection,Refusal,CallRejected,,,2026-08-21
2026-09-01 19:53:16,2270,Sam Chen,London,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551002,Jordan Lee,Sam Chen,rnd-948-7,CallForwardBusy,HuntGroup,True,No,Success,Success,,,2026-09-01
2026-08-17 23:57:43,85,Riley Park,Dallas,SIP_NATIONAL,TERMINATING,+13125551006,+155509925,Riley Park,+155509925,rnd-949-7,CallForwardNoAnswer,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-08-17
2026-08-28 15:35:48,2271,Riley Park,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551001,Casey Rivera,Jordan Lee,rnd-950-7,Deflection,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-08-28
2026-09-04 00:48:44,780,Morgan Quinn,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551004,Marcus Webb,Casey Rivera,rnd-951-7,CallForwardBusy,User,True,No,Success,Success,,,2026-09-04
2026-08-15 15:33:42,854,Marcus Webb,London,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551005,Riley Park,Morgan Quinn,rnd-952-7,CallForwardNoAnswer,User,True,No,Success,Success,,always-pause-resume,2026-08-15
2026-08-09 14:46:07,829,Casey Rivera,Denver,SIP_INBOUND,ORIGINATING,+155509948,+13125551004,+155509948,Casey Rivera,rnd-953-7,,AutomatedAttendantVideo,False,Yes,Refusal,TemporarilyUnavailable,,always,2026-08-09
2026-08-29 09:41:23,2164,Taylor Brooks,Singapore,SIP_INBOUND,ORIGINATING,+155509912,+13125551003,+155509912,Taylor Brooks,rnd-954-7,,User,True,No,Success,Success,,always-pause-resume,2026-08-29
2026-09-03 10:37:44,1574,Riley Park,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551000,Morgan Quinn,Alex Morgan,rnd-955-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes-PostRedirection,Success,Success,success,always,2026-09-03
2026-08-13 07:38:32,572,Morgan Quinn,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551009,Riley Park,Marcus Webb,rnd-956-7,HuntGroup,HuntGroup,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-13
2026-09-05 07:42:09,2158,Casey Rivera,Chicago,SIP_INBOUND,ORIGINATING,+155509912,+13125551004,+155509912,Casey Rivera,rnd-957-7,CallForwardNoAnswer,User,True,Yes,Success,Success,success,always,2026-09-05
2026-08-15 21:11:11,1245,Casey Rivera,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551006,Alex Morgan,Riley Park,rnd-958-7,CallForwardBusy,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-15
2026-08-10 10:55:11,476,Jordan Lee,Dallas,SIP_MOBILE,ORIGINATING,+13125551001,+155509995,Jordan Lee,+155509995,rnd-959-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-10
2026-09-01 03:04:56,1358,Sam Chen,Dallas,SIP_MOBILE,ORIGINATING,+13125551002,+155509915,Sam Chen,+155509915,rnd-960-7,,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-09-01
2026-08-26 14:19:09,345,Taylor Brooks,Chicago,SIP_SHORTCODE,TERMINATING,+13125551003,+155509921,Taylor Brooks,+155509921,rnd-961-7,CallQueue,User,True,No,Success,Success,,,2026-08-26
2026-08-25 08:51:36,2255,Jamie Ortiz,London,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551008,Sam Chen,Priya Nair,rnd-962-7,CallForwardBusy,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-25
2026-08-24 10:08:55,2359,Jordan Lee,Singapore,SIP_INBOUND,ORIGINATING,+155509959,+13125551001,+155509959,Jordan Lee,rnd-963-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,,2026-08-24
2026-08-24 15:03:14,2396,Jordan Lee,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551007,Riley Park,Jamie Ortiz,rnd-964-7,Deflection,User,True,No,Success,Success,failed,always-pause-resume,2026-08-24
2026-09-05 05:58:51,1587,Casey Rivera,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551001,Alex Morgan,Jordan Lee,rnd-965-7,,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-09-05
2026-08-07 02:32:46,132,Jordan Lee,Dallas,SIP_NATIONAL,TERMINATING,+13125551001,+155509979,Jordan Lee,+155509979,rnd-966-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-07
2026-08-20 12:53:46,1651,Jamie Ortiz,Chicago,SIP_NATIONAL,ORIGINATING,+13125551007,+155509993,Jamie Ortiz,+155509993,rnd-967-7,ConsultativeTransfer,User,True,No,Success,Success,,always,2026-08-20
2026-09-02 17:11:33,1600,Taylor Brooks,London,SIP_INBOUND,TERMINATING,+155509961,+13125551003,+155509961,Taylor Brooks,rnd-968-7,ConsultativeTransfer,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-09-02
2026-08-25 21:05:07,1154,Sam Chen,Chicago,SIP_INBOUND,TERMINATING,+155509921,+13125551002,+155509921,Sam Chen,rnd-969-7,,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-25
2026-08-26 12:47:15,1576,Morgan Quinn,Dallas,SIP_MOBILE,ORIGINATING,+13125551005,+155509973,Morgan Quinn,+155509973,rnd-970-7,CallForwardBusy,User,True,No,Success,Success,success,,2026-08-26
2026-08-27 05:56:40,522,Priya Nair,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551006,Morgan Quinn,Riley Park,rnd-971-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-27
2026-08-27 11:50:56,1413,Taylor Brooks,Dallas,SIP_INBOUND,TERMINATING,+155509931,+13125551003,+155509931,Taylor Brooks,rnd-972-7,SimultaneousRingPersonal,HuntGroup,True,No,Success,Success,,always,2026-08-27
2026-09-02 00:27:15,1126,Alex Morgan,Chicago,SIP_NATIONAL,ORIGINATING,+13125551000,+155509925,Alex Morgan,+155509925,rnd-973-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,failed,always,2026-09-02
2026-08-12 22:05:11,1636,Jamie Ortiz,Singapore,SIP_INBOUND,ORIGINATING,+155509922,+13125551007,+155509922,Jamie Ortiz,rnd-974-7,CallQueue,User,True,No,Success,Success,success,always-pause-resume,2026-08-12
2026-08-12 04:31:11,1912,Jamie Ortiz,Denver,UNKNOWN,ORIGINATING,+13125551007,+155509991,Jamie Ortiz,+155509991,rnd-975-7,,User,True,No,Success,Success,,,2026-08-12
2026-08-26 12:22:53,2361,Jordan Lee,Dallas,SIP_INBOUND,ORIGINATING,+155509957,+13125551001,+155509957,Jordan Lee,rnd-976-7,ConsultativeTransfer,User,False,No,Refusal,TemporarilyUnavailable,,,2026-08-26
2026-08-22 15:19:22,904,Sam Chen,Denver,SIP_NATIONAL,ORIGINATING,+13125551002,+155509910,Sam Chen,+155509910,rnd-977-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-22
2026-08-20 03:46:57,360,Jamie Ortiz,Chicago,SIP_MOBILE,TERMINATING,+13125551007,+155509972,Jamie Ortiz,+155509972,rnd-978-7,SimultaneousRingPersonal,HuntGroup,True,No,Success,Success,,always-pause-resume,2026-08-20
2026-08-14 18:11:57,758,Alex Morgan,London,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551009,Jordan Lee,Marcus Webb,rnd-979-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-14
2026-08-13 05:55:51,499,Priya Nair,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551002,Casey Rivera,Sam Chen,rnd-980-7,CallForwardBusy,HuntGroup,True,Yes,Success,Success,,always-pause-resume,2026-08-13
2026-08-20 07:15:23,1028,Riley Park,London,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551001,Marcus Webb,Jordan Lee,rnd-981-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-08-20
2026-09-02 00:38:54,1139,Casey Rivera,Denver,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551001,Casey Rivera,Jordan Lee,rnd-982-7,,CallCenterPremium,False,Yes-PostRedirection,Refusal,CallRejected,,always-pause-resume,2026-09-02
2026-09-04 21:07:22,122,Sam Chen,London,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551002,Casey Rivera,Sam Chen,rnd-983-7,,AutomatedAttendantVideo,False,Yes-PostRedirection,Refusal,TemporarilyUnavailable,,always,2026-09-04
2026-08-27 04:24:07,1501,Riley Park,Chicago,SIP_NATIONAL,ORIGINATING,+13125551006,+155509935,Riley Park,+155509935,rnd-984-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always-pause-resume,2026-08-27
2026-08-10 00:07:54,211,Alex Morgan,London,SIP_NATIONAL,TERMINATING,+13125551000,+155509974,Alex Morgan,+155509974,rnd-985-7,HuntGroup,User,True,No,Success,Success,,,2026-08-10
2026-08-24 16:26:39,2021,Jordan Lee,Denver,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551007,Priya Nair,Jamie Ortiz,rnd-986-7,CallQueue,User,True,Yes,Success,Success,,,2026-08-24
2026-09-03 12:42:36,964,Alex Morgan,London,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551009,Jamie Ortiz,Marcus Webb,rnd-987-7,HuntGroup,User,True,No,Success,Success,success,always-pause-resume,2026-09-03
2026-08-06 13:27:20,1351,Casey Rivera,Dallas,SIP_NATIONAL,TERMINATING,+13125551004,+155509915,Casey Rivera,+155509915,rnd-988-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-06
2026-09-05 05:12:24,150,Taylor Brooks,Dallas,SIP_MOBILE,ORIGINATING,+13125551003,+155509980,Taylor Brooks,+155509980,rnd-989-7,ConsultativeTransfer,AutomatedAttendantVideo,True,No,Success,Success,,always-pause-resume,2026-09-05
2026-08-10 09:14:08,1782,Alex Morgan,London,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551002,Priya Nair,Sam Chen,rnd-990-7,CallForwardNoAnswer,CallCenterPremium,True,No,Success,Success,,always,2026-08-10
2026-08-17 05:15:22,1927,Riley Park,London,SIP_ENTERPRISE,ORIGINATING,+13125551007,+13125551004,Jamie Ortiz,Casey Rivera,rnd-991-7,Deflection,HuntGroup,True,No,Success,Success,,always,2026-08-17
2026-08-26 17:35:07,1105,Priya Nair,Denver,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551008,Alex Morgan,Priya Nair,rnd-992-7,CallForwardNoAnswer,User,False,No,Refusal,UnassignedNumber,,always-pause-resume,2026-08-26
2026-09-04 07:34:41,560,Priya Nair,London,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551007,Riley Park,Jamie Ortiz,rnd-993-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,always,2026-09-04
2026-08-11 01:59:44,628,Morgan Quinn,Chicago,SIP_MOBILE,ORIGINATING,+13125551005,+155509975,Morgan Quinn,+155509975,rnd-994-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-08-11
2026-08-23 00:35:17,100,Alex Morgan,Singapore,SIP_NATIONAL,TERMINATING,+13125551000,+155509999,Alex Morgan,+155509999,rnd-995-7,,CallCenterPremium,True,No,Success,Success,,,2026-08-23
2026-08-14 15:45:42,2194,Priya Nair,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551002,Casey Rivera,Sam Chen,rnd-996-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,,2026-08-14
2026-08-23 17:38:57,377,Sam Chen,London,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551001,Priya Nair,Jordan Lee,rnd-997-7,CallForwardBusy,User,True,Yes,Success,Success,,always-pause-resume,2026-08-23
2026-08-09 05:56:26,1378,Priya Nair,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551004,Alex Morgan,Casey Rivera,rnd-998-7,SimultaneousRingPersonal,User,True,No,Success,Success,success,always-pause-resume,2026-08-09
2026-08-23 20:21:17,1459,Riley Park,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551009,Morgan Quinn,Marcus Webb,rnd-999-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-23
2026-08-21 17:21:00,1561,Marcus Webb,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551007,Casey Rivera,Jamie Ortiz,rnd-1000-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always,2026-08-21
2026-08-26 02:51:38,989,Casey Rivera,London,SIP_SHORTCODE,TERMINATING,+13125551004,+155509944,Casey Rivera,+155509944,rnd-1001-7,CallForwardNoAnswer,User,True,No,Success,Success,,always-pause-resume,2026-08-26
2026-08-16 21:56:36,851,Morgan Quinn,London,SIP_NATIONAL,ORIGINATING,+13125551005,+155509952,Morgan Quinn,+155509952,rnd-1002-7,CallForwardBusy,HuntGroup,True,No,Success,Success,,always,2026-08-16
2026-08-27 23:47:57,2223,Riley Park,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551005,Jordan Lee,Morgan Quinn,rnd-1003-7,,User,True,Yes,Success,Success,,always-pause-resume,2026-08-27
2026-08-20 05:23:25,565,Jamie Ortiz,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551009,Jordan Lee,Marcus Webb,rnd-1004-7,SimultaneousRingPersonal,HuntGroup,True,No,Success,Success,,always,2026-08-20
2026-08-08 13:35:13,1484,Marcus Webb,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551007,Alex Morgan,Jamie Ortiz,rnd-1005-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-08
2026-08-09 16:38:40,21,Riley Park,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551003,Sam Chen,Taylor Brooks,rnd-1006-7,Deflection,User,True,Yes,Success,Success,,always,2026-08-09
2026-08-13 17:21:24,1777,Morgan Quinn,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-1007-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,,2026-08-13
2026-08-30 21:26:32,1075,Morgan Quinn,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551003,Sam Chen,Taylor Brooks,rnd-1008-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-30
2026-08-24 21:29:31,1904,Sam Chen,Chicago,SIP_INTERNATIONAL,ORIGINATING,+13125551002,+155509980,Sam Chen,+155509980,rnd-1009-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,,2026-08-24
2026-08-30 04:46:43,746,Marcus Webb,Denver,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551005,Casey Rivera,Morgan Quinn,rnd-1010-7,,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-30
